time	accuracy
0.8492684364318848	0.3764042636931487
1.1136813163757324	2.087397846756911
1.2219009399414062	7.405973649319274
1.453550100326538	7.421178328445157
2.0079808235168457	7.655080763080059
2.3323512077331543	6.732449142151086
2.9270761013031006	5.561637322280764
3.151185989379883	5.775695870243471
3.65499210357666	4.357957999783981
4.4164509773254395	5.5825309265882
