time	accuracy
0.6782658100128174	0.3764045936480831
1.621394157409668	10.018486388534813
2.5983402729034424	10.112480006750394
3.913588047027588	11.117203376379655
5.836107969284058	10.434478462175164
8.84126901626587	10.904318311006262
11.637217044830322	10.786115858242885
14.781209230422974	11.477236953492033
17.396146774291992	13.361303703170545
27.011709213256836	11.043112553084901
