time	accuracy
1.357213020324707	0.37631421482232963
4.024248123168945	3.2797645215376394
3.877356767654419	3.626057102614059
4.858188152313232	3.4508091707224913
6.107873916625977	5.151644173146861
7.179841041564941	4.202647613198978
7.451027154922485	4.85696734182602
7.6052937507629395	5.528872663630846
9.114012241363525	5.050449180110908
8.235373973846436	5.796025850296353
