time	accuracy
0.15731096267700195	7.744112246883629
0.26297998428344727	7.114926015217492
0.34110593795776367	7.262659920855309
0.48842287063598633	8.210757900384976
0.6269412040710449	7.883161697910187
0.8142168521881104	7.709196766991176
1.0328059196472168	7.941857918952852
1.4098210334777832	7.931971819087626
1.6998169422149658	7.739589710152727
2.0869760513305664	8.281805272112074
