time	accuracy
0.6914999485015869	4.005903814315623
2.249738931655884	8.112510418424167
5.68315577507019	7.503205527139435
9.402212142944336	6.576645182098005
11.516376972198486	8.421694605815151
10.507171154022217	7.376868176782811
14.110770225524902	8.495722009886666
19.881581783294678	5.360515536118763
29.895681858062744	7.85745260762095
27.321331024169922	9.461140084499146
