time	accuracy
1.4558899402618408	0.3764045936484208
11.37064504623413	9.167782148866475
3.662620782852173	13.620136019040073
6.998345136642456	13.182268063468083
8.293302059173584	14.05149978319906
10.130353927612305	14.750469787535078
13.567775964736938	14.750469787535078
18.865855932235718	14.148409796207115
21.347954750061035	14.273348532815415
25.356492042541504	14.273348532815415
