% # columns="iter, evals, sigma, 0, fitness, xbest" seed=349228, Sun Apr 11 22:53:58 2021, <python>{}</python>
1 10 1.463140530401518 0 -1.1068447092153735 -773.6121101225885 -686.8990867196178 1568.1030619142723 1453.435701692292 91.76754956400111 -313.438064723623 235.08790392286434 -936.6411898033211
2 20 1.35273454071293 0 -1.8554090522372897 -769.9228073990147 -686.1062114187991 1568.0163424136495 1453.3475021211516 92.3311322902832 -315.4787212973594 235.56685914850212 -935.4636196473975
3 30 1.4480320764511263 0 -2.6911205565133294 -771.0634066177319 -689.4430505161836 1566.1577953209785 1456.9377472160497 90.43359854571435 -317.6603453871793 234.8496153248154 -937.8106246504416
4 40 1.6001561722957431 0 -2.092666605556165 -770.9576545182555 -689.3706182769495 1564.840468070115 1457.9539062121196 90.80192986647519 -316.06160470374505 234.00737390932315 -936.9654217393744
5 50 1.6692000586688314 0 -2.9965439377586183 -773.2198004959752 -689.4690233687096 1565.9693344506638 1459.5786390516328 88.69365017911436 -317.4912069839855 233.806474645156 -934.911223650471
6 60 1.8888889164728961 0 -1.7864076170228653 -769.1175646741259 -689.8716890817853 1566.0442595416996 1456.461334503609 92.32718663357343 -318.8876934093796 232.755203634488 -932.9208203922503
7 70 1.9508668506038114 0 -2.95715375424378 -769.1520843956013 -689.4680833111662 1567.5017205790705 1460.2090018942145 91.42455998344984 -319.07454263508777 229.9083049383607 -931.6425954627662
8 80 2.133807345883244 0 -1.6563460723428136 -770.0604461796281 -690.7032417876829 1566.2961762926811 1461.275492981247 90.6360534256985 -317.38252075622967 226.32289523311886 -931.407811385
9 90 1.9268682758949405 0 -1.9464552123281582 -771.1200694639904 -689.7401134617149 1567.46158797099 1455.492588770909 92.00955189394963 -316.92708168189165 235.41029278216868 -931.5216598341253
10 100 1.6936995706713833 0 -1.542152391002086 -772.4547224926451 -688.1093494561055 1565.4678253326206 1457.417140672497 89.66710736686612 -316.02707438040113 231.3872338095948 -933.7430423378166
11 110 1.6651557079304153 0 -1.3103468548931607 -772.0204221924243 -689.747265835344 1567.6175014332398 1459.6163965761534 87.7752255140276 -317.5619977641826 230.60808807594302 -933.3195948443747
12 120 1.6073081808439242 0 -2.124487396790017 -773.4793124707102 -687.5770943143916 1566.3779326584272 1457.3210460290431 90.33419801417304 -315.37729092133463 235.2161506082737 -933.588050046459
13 130 1.6580419879386166 0 -2.241540122746192 -768.913824101135 -691.6796437223155 1563.5099827381744 1461.8423995189423 89.99022794331987 -318.4442491795637 231.84917304468172 -933.3146484544504
