% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=349228, Sun Apr 11 22:53:58 2021, <python>{}</python>
1 10 1.463140530401518 0 0 1.4921381954114368 1.4306990242966855 1.4837363643069275 1.520275409606403 1.4058891185019475 1.402112833399247 1.459662015493786 1.4126070183871997
2 20 1.35273454071293 0 0 1.365046325017118 1.305376726424757 1.3358626837091525 1.4328655572018485 1.2762121451015065 1.2878234731744658 1.3552564636930475 1.3099316153729847
3 30 1.4480320764511263 0 0 1.442675404755888 1.41012513140019 1.4190134550350824 1.6769441872276358 1.3640725097041282 1.419150935375849 1.43722872911588 1.3618188568304888
4 40 1.6001561722957431 0 0 1.5708568888221672 1.6302241739247727 1.5451988686923281 2.000481311792706 1.466770814537653 1.5536695705149044 1.594325991564969 1.4689535179360043
5 50 1.6692000586688314 0 0 1.6152004299827258 1.6220022543224208 1.5719264662735117 2.2164301635832255 1.541903701280517 1.6295067094871472 1.660960478289726 1.6186135010271665
6 60 1.8888889164728961 0 0 1.8906310545727474 1.7929942825789025 1.754026592702139 2.5793958728059727 1.701385998985249 1.9409946918963499 1.8585423701167543 1.9544911931007887
7 70 1.9508668506038114 0 0 1.96538230058318 1.7981304641822466 1.8242365913734824 2.504747914693599 1.7256847196105691 1.9796025893354872 2.000774672731946 2.1138577640716223
8 80 2.133807345883244 0 0 2.1205755241414814 1.934596046065033 2.0076200029855733 2.664673086953478 1.8770400146235415 2.1089395123781274 2.531767198110934 2.387504466124534
9 90 1.9268682758949405 0 0 1.8981428323030325 1.744177658216966 1.7834346033191693 2.414553440231595 1.6517188974783061 1.7820399400616809 2.395036231518736 2.182738210793836
10 100 1.6936995706713833 0 0 1.62529931024538 1.5433952146316094 1.5492746932141834 2.087420069268157 1.4472935904000273 1.5685940130669438 2.048750300528181 1.8665352069255479
11 110 1.6651557079304153 0 0 1.5761337357207115 1.5207742596896558 1.4889814857721146 2.1034786299449246 1.4705616190269974 1.473634326750442 2.0118525947105215 1.8306192589652963
12 120 1.6073081808439242 0 0 1.5768893974600209 1.505535186664238 1.5047844102622894 2.0477115455532764 1.4762970638604371 1.4509395337089899 1.9977706879691777 1.6557664479489353
13 130 1.6580419879386166 0 0 1.6889163071238045 1.5568861893549426 1.664454910401394 2.2183631464978784 1.5350735560713713 1.4997418862477887 1.9307759993291174 1.6750070049862156
14 140 1.7760890225612713 0 0 1.8282111284724554 1.5414067885248082 1.8632731049290125 2.379140432773327 1.655671280441446 1.5830001657666548 2.0810725361947986 1.7840432078218367
15 150 1.6407391572257732 0 0 1.705026936689266 1.388233946340667 1.7173853498570073 2.118260622925247 1.498847054893443 1.4672745667474347 1.8109015231143508 1.6480220719697718
16 160 1.5917203335314156 0 0 1.6322606478378623 1.3436421659238067 1.5749529696871805 1.9874469583267347 1.4671203114003 1.442845678442805 1.767478196444576 1.618860986715745
